split_type,model_type,seed,jsd_mean,jsd_std,ann_peak_cov_mean,ann_peak_cov_std,ann_w_peak_cov_mean,ann_w_peak_cov_std,mode_peak_cov_mean,mode_peak_cov_std,mode_w_peak_cov_mean,mode_w_peak_cov_std,both_t_formula_cov_0.0_mean,both_t_formula_cov_0.0_std,both_t_peak_cov_0.0_mean,both_t_peak_cov_0.0_std,both_t_w_peak_cov_0.0_mean,both_t_w_peak_cov_0.0_std,both_t_peak_cov_2_0.0_mean,both_t_peak_cov_2_0.0_std,both_t_w_peak_cov_2_0.0_mean,both_t_w_peak_cov_2_0.0_std,both_p_formula_cov_0.0_mean,both_p_formula_cov_0.0_std,both_p_peak_cov_0.0_mean,both_p_peak_cov_0.0_std,both_p_peak_cov_2_0.0_mean,both_p_peak_cov_2_0.0_std,both_p_w_peak_cov_0.0_mean,both_p_w_peak_cov_0.0_std,both_p_w_peak_cov_2_0.0_mean,both_p_w_peak_cov_2_0.0_std
scaffold,graff3_long,3,0.7636445323999935,0.09645155580837439,0.8709996970917451,0.13604137883816986,0.9841142169570605,0.02790246729360215,0.7827674062579002,0.11474821993967865,0.7672352158527785,0.17973821945870036,0.9129306025697197,0.14663340912406123,0.9509050786603712,0.08690707846688694,0.9804408739239556,0.0592395480246446,0.8273031980757719,0.14619414132678618,0.9648451285608547,0.06429231708576535,0.009601517351593064,0.00898185813547782,0.6106313363043139,0.11891798184112315,0.009556071407596126,0.008890079732887106,0.8064412298381727,0.17135104608728366,0.6800079740321355,0.17146948310329943
scaffold,graff3_long,4,0.7641070033378393,0.09620272101797939,0.8709996970917451,0.13604137883816986,0.9841142169570605,0.027902463389663856,0.7858900421059428,0.1126126359814017,0.7651370262266001,0.17836858720259724,0.9129306025697197,0.14663340912406123,0.9509050786603712,0.08690707846688694,0.9804408750768063,0.05923954717461467,0.8273031980757719,0.14619414132678618,0.9648451283845363,0.0642923125229385,0.009601517351593064,0.00898185813547782,0.6106313363043139,0.11891798184112315,0.009556071407596126,0.008890079732887106,0.7979161994524969,0.17481894604978487,0.6654981633047367,0.1727248430701858
