recall,wrecall,precision,wprecision,pred_node_count,pred_nb_node_count,pred_formula_count,pred_edge_count
0.88,0.99951196,0.090909086,0.09666345,51,27,110,280
0.85227275,0.8652868,0.17857142,0.18768921,80,41,196,594
0.5857843,0.6346391,0.1388889,0.18692383,1308,1089,720,6678
0.8684211,0.96347636,0.16530612,0.19792531,265,91,490,3794
0.7728938,0.9186661,0.33195877,0.29546785,727,565,485,3330
0.890625,0.9884197,0.14015152,0.16805688,242,98,264,1492
0.16101696,0.78086907,0.061797753,0.06534392,126,56,178,1220
0.84792626,0.9477556,0.15778252,0.12459582,800,528,469,4354
0.9602649,0.96654093,0.054571226,0.040068578,2039,1424,1411,11762
0.72058827,0.8234242,0.017298736,0.0136333015,1942,1600,1503,12504
0.9423077,0.9989795,0.008970727,0.010361824,1988,1579,2118,15116
0.85245895,0.9855089,0.008358997,0.010390423,2366,1606,2273,18316
0.7443609,0.9667927,0.032768976,0.034763265,1805,1446,1831,11926
0.88135594,0.9911461,0.009186352,0.008421434,2102,1434,2286,15696
0.72727275,0.8723421,0.037708484,0.029790122,2093,965,1379,15410
0.962963,0.9994874,0.10631229,0.07969568,531,375,602,3520
0.79761904,0.9954063,0.05952381,0.070075005,590,383,588,3812
0.86619717,0.96615493,0.08391609,0.085284516,716,474,715,4706
0.8347107,0.946542,0.12727273,0.12331225,341,249,550,2672
0.87931037,0.96734315,0.12738854,0.1352475,396,265,471,3264
0.8181818,0.99408245,0.08949416,0.09440483,172,89,257,1410
0.860241,0.9842605,0.08943089,0.07181722,3834,1045,1722,26372
0.49712643,0.4801751,0.07712625,0.0931133,3279,2969,1893,21304
0.2933071,0.22942564,0.09564541,0.27712387,4171,1965,1286,22086
0.877551,0.9932652,0.11666667,0.20363311,282,88,180,2130
0.8604651,0.9923469,0.048231512,0.0565163,279,133,311,2060
0.8522012,0.9414684,0.16468842,0.1295994,1107,750,674,6264
0.69167805,0.8229247,0.1563981,0.1577646,3683,2597,1477,24276
0.636833,0.74780387,0.26500002,0.31811625,1682,1328,600,10738
0.6131148,0.66034585,0.18123668,0.2355471,655,286,469,3482
0.97604793,0.95891196,0.10363392,0.11889682,1465,638,743,15244
0.93540055,0.9607904,0.24096385,0.2949974,1233,850,664,7246
0.95821726,0.96942997,0.19179894,0.2659073,1563,1090,756,12172
0.79347825,0.95192605,0.25,0.21742651,358,128,172,1856
0.77500004,0.99078923,0.24999999,0.21579216,425,157,244,2400
1.0,1.0,0.030927833,0.031085832,53,28,97,292
0.55813956,0.9612,0.125,0.102709524,68,46,136,432
0.8802084,0.98876405,0.1557789,0.16360117,232,105,398,3078
0.5634921,0.9747051,0.08035714,0.068407334,1604,1307,784,12508
0.9389313,0.9704654,0.21118012,0.30304632,450,148,322,4324
0.80172414,0.9501006,0.038987137,0.023466816,7880,6354,2488,57752
0.75611967,0.7858655,0.34213307,0.43201876,3383,2942,947,24032
0.6458334,0.96144176,0.16000001,0.12611173,72,51,125,448
0.734375,0.9225049,0.073972605,0.0916149,526,238,365,2838
0.75,0.9703965,0.00037907506,0.0004646739,6858,6365,5276,51552
0.8679246,0.99594325,0.09313726,0.089401826,128,76,204,1052
0.7196871,0.69938755,0.23784631,0.31123218,8108,6542,1913,53760
0.7376093,0.9673296,0.11050228,0.1279302,1439,1186,1095,7952
0.7045455,0.85503864,0.022801302,0.034702323,1248,547,614,9878
0.880597,0.96744674,0.02652705,0.022816824,5366,3151,5730,47392
0.43493152,0.4928552,0.049027894,0.023134917,1141,985,1183,5130
0.60638297,0.74059796,0.17838766,0.22651477,1158,868,583,7152
0.5645161,0.98337805,0.096618354,0.109490976,202,82,207,1780
0.78341013,0.9087524,0.23109244,0.32004464,974,263,714,14896
0.9193548,0.9531419,0.12195122,0.13880613,586,368,410,3796
0.4911765,0.5143527,0.070016034,0.080093205,3200,2889,1871,20898
0.9484536,0.9604546,0.11683169,0.1214436,1202,652,1010,14300
0.95341617,0.9589861,0.10549645,0.108976066,1359,734,1128,17236
0.8929664,0.88962233,0.099746406,0.08783825,3123,2098,1183,23828
0.484375,0.96590054,0.09589041,0.1207493,87,52,146,608
0.76744187,0.93992376,0.08661418,0.09327197,880,653,635,5074
0.8863637,0.95329815,0.026813187,0.010857926,12439,10457,2275,90730
0.89855075,0.9959284,0.04315476,0.04650621,1424,734,672,11596
0.5740741,0.8604448,0.1632653,0.14798751,47,19,98,252
0.4042553,0.93386406,0.04511278,0.052377053,225,98,266,2180
0.63380283,0.87234485,0.14,0.21217175,332,91,200,2648
0.6320422,0.9555,0.49025974,0.54896176,651,140,308,5068
0.44554454,0.90477157,0.008888889,0.005450681,32847,2929,2025,236550
0.6289683,0.94872546,0.35245898,0.43695554,419,161,244,3356
0.6511628,0.94979453,0.023067333,0.019873554,7884,5799,1604,69652
0.84713376,0.8407655,0.16310161,0.2222152,466,325,374,3990
0.7285912,0.6990202,0.23042999,0.27750647,7366,5793,1814,47804
0.6197183,0.8928355,0.15522388,0.12227054,667,336,335,3530
0.8113208,0.95948493,0.16734692,0.2773443,344,175,245,2708
0.88235295,0.9958639,0.041493777,0.07192852,252,148,241,1998
0.5652174,0.8953709,0.08457711,0.12847778,140,63,201,1072
0.5764706,0.9108285,0.23577234,0.2915501,129,53,123,1026
0.91922003,0.8938906,0.3627451,0.431605,604,432,408,3840
0.68313456,0.7529056,0.3127148,0.32737803,1680,524,582,7826
0.6451613,0.9037369,0.060109288,0.089552715,174,78,183,1418
0.4084507,0.968823,0.0979021,0.08362092,107,69,143,768
0.6538462,0.9604784,0.04918033,0.059762254,335,134,305,3070
0.49171272,0.88780415,0.29813665,0.35616195,160,56,161,1154
0.53846157,0.97986376,0.020833334,0.042894185,218,82,192,1772
0.25182483,0.55206156,0.15962441,0.20913172,466,110,213,2858
0.9090909,0.9186262,0.15711646,0.19050911,1006,534,541,7938
0.8125,0.9978452,0.06696429,0.14152372,238,145,224,1930
0.88372093,0.9819397,0.0954654,0.15158708,489,310,419,4536
0.61904764,0.8833117,0.04074074,0.058835957,275,130,270,2376
0.79746836,0.959521,0.300813,0.395544,143,78,123,1084
0.72,0.8409195,0.18385093,0.17255375,1269,907,805,7386
0.6451613,0.8992475,0.09821429,0.085367,85,29,112,680
0.671875,0.96839106,0.17857143,0.27154854,208,64,140,1562
0.25531915,0.9247762,0.016348774,0.008296685,624,325,367,4434
0.7789474,0.91276586,0.042525772,0.02764691,1139,572,776,8536
0.82550335,0.9647562,0.2761506,0.38421932,271,117,239,2286
0.49593493,0.54141176,0.040640395,0.024284426,1859,1026,812,12568
0.7282609,0.9934348,0.046511628,0.038501896,1660,710,774,11340
0.6868914,0.7889677,0.10355393,0.047069352,7910,6773,3264,54946
0.96202534,0.97768235,0.30364373,0.35885572,461,202,247,3554
0.75165564,0.7935252,0.10526316,0.070272855,1759,1182,931,11300
0.8000001,0.98359066,0.0944206,0.08401951,183,110,233,1692
0.8303249,0.907002,0.17903416,0.14016739,1887,1600,849,11168
0.69715446,0.85734046,0.09885621,0.054782066,3415,2663,1224,22172
0.8969072,0.9448841,0.038530465,0.023244107,3630,2746,1116,29806
0.6574074,0.94889265,0.23214287,0.26030704,197,77,168,1516
1.0,1.0,0.009677419,0.0070933998,399,220,310,3286
0.9010989,0.9561737,0.24742267,0.33202702,195,95,194,1524
0.8725212,0.9033171,0.33971292,0.39713404,612,476,418,3872
0.8922156,0.9358022,0.2749004,0.36823618,369,215,251,2820
0.7979798,0.9591471,0.15298507,0.15428618,331,163,268,2636
0.9035533,0.97947806,0.30215827,0.39088064,263,99,278,2316
0.9109589,0.98911065,0.17915308,0.23043875,116,37,307,1064
0.67676765,0.92634314,0.15044248,0.22862151,270,101,226,2082
0.8163265,0.8714375,0.09677419,0.14545602,221,86,217,1856
0.8148148,0.88918304,0.08071749,0.11378316,229,105,223,1894
0.6666667,0.99818575,0.057851236,0.073905036,40,22,121,190
1.0,0.99999994,0.04761905,0.03465182,40,25,105,190
0.8888889,0.9991491,0.04972376,0.048417777,51,29,181,280
0.7037037,0.99213535,0.045662098,0.0370026,75,38,219,470
0.68085104,0.99050426,0.04661017,0.045439094,66,37,236,414
0.8309859,0.9982157,0.059574466,0.058228858,77,39,235,488
0.62068963,0.9917338,0.039772727,0.061443858,136,68,176,1056
0.75,0.9989984,0.014492754,0.01137061,40,25,138,190
0.75,0.93347335,0.113553114,0.12198067,300,169,273,1834
0.78846157,0.94083947,0.07665505,0.07051483,302,160,287,1842
0.75438595,0.95192814,0.12867647,0.1620579,298,177,272,1826
0.547486,0.8670099,0.16027875,0.19022414,302,168,287,1842
0.7659574,0.87130105,0.18181819,0.22397104,294,90,176,1810
0.60800004,0.9086576,0.21348315,0.26517224,296,134,178,1818
0.6451613,0.93787956,0.115384616,0.1609958,298,100,182,1826
0.39285716,0.9310113,0.031413615,0.028596792,298,106,191,1826
0.703125,0.86808074,0.09677419,0.15504825,296,141,186,1818
0.80769235,0.9679297,0.01663586,0.015567083,509,211,541,7456
0.85915494,0.9921154,0.14215687,0.17255494,154,91,204,1332
0.94000006,0.9739897,0.35015774,0.3801046,668,371,317,4244
0.82692313,0.9227189,0.2777778,0.25233513,93,34,90,502
0.6617647,0.99048597,0.12,0.14042923,107,64,175,814
0.7816594,0.92973834,0.31210193,0.27290463,727,565,471,3330
0.73800737,0.7876893,0.1396104,0.18045352,1360,1027,616,8618
0.74698794,0.87278897,0.1314554,0.117892504,62,49,213,400
0.7864769,0.9088284,0.16561316,0.09728192,4397,3490,1582,29382
0.97999996,0.99937147,0.01594533,0.019542327,6837,4640,1756,49450
0.46854305,0.58171314,0.12751678,0.21169317,1515,1178,745,7626
0.6252505,0.8018949,0.18604651,0.23124245,2152,1236,774,14560
0.24015749,0.4667204,0.059496567,0.034597453,1504,148,437,9780
0.90000004,0.9807689,0.106617644,0.11779723,125,56,272,1190
0.94736844,0.9980538,0.03816794,0.022441532,213,129,262,2096
1.0,1.0,0.022900764,0.015661802,173,100,262,1632
0.3478261,0.87713,0.015256588,0.014747348,736,416,721,9878
0.5704698,0.8727856,0.12290502,0.11769025,633,497,358,3414
0.42517006,0.5091882,0.09625669,0.054425433,3135,2834,1309,18726
0.6251969,0.5045266,0.12851782,0.15366772,2066,942,1066,11180
0.7733334,0.97687066,0.077419356,0.09818582,387,268,465,1796
0.6484375,0.78441346,0.11923848,0.07451393,1783,1488,998,9520
0.54545456,0.9343419,0.04191617,0.042404085,294,84,167,1810
1.0,1.0,0.031710077,0.024277247,962,384,883,11428
0.7916667,0.9525993,0.033639144,0.049198166,143,60,327,1098
0.9259259,0.9994179,0.024193548,0.023797054,528,228,620,5364
0.8857143,0.998012,0.023485785,0.018578917,717,316,809,7944
0.8510638,0.99821067,0.034334764,0.0402674,671,291,699,6980
0.8986487,0.9878987,0.029086439,0.019280195,2778,1298,2441,44374
0.8874172,0.9882865,0.029767442,0.01873336,2465,1154,2150,37240
1.0,1.0,0.04526749,0.062417187,143,58,243,1098
0.91489357,0.99963355,0.04262295,0.04367011,671,247,610,6980
0.85,0.9973899,0.026829269,0.022058997,698,312,820,6722
0.875,0.998567,0.026448362,0.024992306,879,333,794,9194
0.97959185,0.9999031,0.02714441,0.023185594,1172,446,921,13164
0.7096774,0.9949692,0.022988506,0.023052905,576,215,609,5712
0.9585492,0.9861806,0.045771148,0.031899467,1935,844,2010,32888
0.7878788,0.9964932,0.02253521,0.02027791,718,300,710,7324
0.9104477,0.99783707,0.015905593,0.016690675,1935,844,1949,32888
0.8417722,0.9802119,0.03649861,0.030742504,5919,3805,3233,44268
0.8194445,0.90996134,0.12507589,0.10843458,1449,934,1647,9112
0.84705883,0.717222,0.037974685,0.024896786,2200,1536,1027,14562
0.8534483,0.79415345,0.0910596,0.08055306,932,658,604,5070
0.8782609,0.944628,0.08057727,0.053918906,6005,987,1663,57620
0.5856524,0.74435246,0.18909399,0.17417175,24467,23329,7097,164162
0.91443855,0.99373055,0.06742424,0.048394144,1945,1072,1320,13142
0.9096774,0.94766563,0.15053764,0.15158026,906,316,465,7490
0.90643275,0.8629522,0.16695653,0.13206507,1456,803,1150,11572
0.65829694,0.68218833,0.11283377,0.13698466,2347,2104,2322,21110
0.75342464,0.97798944,0.010319574,0.0048500085,2483,1118,3004,21814
0.7831325,0.79116297,0.031936128,0.017950661,1942,1600,1503,12504
0.875,0.91976553,0.015108593,0.018142061,1512,1077,1059,10846
0.8151261,0.9924474,0.106145255,0.079413876,1176,441,537,8388
0.75510204,0.9771371,0.01369863,0.009419807,2941,1696,3212,23246
0.8378378,0.9304299,0.12831503,0.16090524,4690,3762,3733,35476
0.8245614,0.8949731,0.067197174,0.07581228,3288,2355,1131,26706
0.8333333,0.9737858,0.031055901,0.02631709,315,192,322,2350
0.7532467,0.9369062,0.008988764,0.008595131,6217,3814,4450,49202
0.8,0.86099654,0.1415608,0.1567566,506,282,551,4576
0.79365087,0.94070363,0.04264214,0.03897143,1486,779,1196,19148
0.83870965,0.9859099,0.07680722,0.07407221,1492,794,1328,15028
0.8636364,0.99275833,0.11162791,0.096977726,140,58,215,1072
0.84313726,0.97787786,0.05521472,0.06528576,227,188,489,1688
0.7826087,0.9721959,0.072607264,0.09188873,142,99,303,966
0.88495576,0.8637223,0.051295076,0.035762295,2912,1601,1969,18646
0.6974359,0.8029512,0.03373748,0.033795636,2611,1110,1897,20890
0.9358289,0.9947909,0.07587859,0.08323313,1102,726,1252,7670
0.81900454,0.9672301,0.027767213,0.027053311,2325,1605,2629,19680
0.9545455,0.97771645,0.05370443,0.048168994,1925,1123,2551,19970
0.875,0.9961351,0.14,0.2142854,184,114,300,1460
0.65999997,0.88359225,0.16528925,0.22701548,140,97,242,1072
0.64786965,0.8535916,0.10796366,0.06745625,2022,1448,1871,15368
0.68907565,0.94639546,0.023281597,0.019569553,1144,604,1804,7096
0.73706895,0.7388283,0.11225807,0.13070524,553,419,775,3178
0.8181818,0.9316337,0.016662328,0.015005687,9298,4488,7682,79388
0.6988637,0.9308338,0.06666667,0.057247177,4097,1431,1680,75408
0.85714287,0.72331405,0.034852546,0.037010606,1849,1456,1119,12144
0.7377049,0.99187744,0.09318996,0.08270842,309,182,279,1922
0.8888889,0.9133545,0.08571429,0.08139184,309,214,455,1922
0.9313726,0.9802973,0.0621118,0.061507195,1290,882,805,9116
0.97520655,0.9973308,0.037675604,0.027862482,2298,1654,1566,13670
0.87401575,0.92013705,0.04866562,0.036312133,2025,1686,1274,12854
0.8086956,0.6431574,0.059574466,0.048823446,380,137,705,5324
0.72527474,0.9680614,0.03797468,0.02027062,846,667,948,5448
0.84999996,0.70695645,0.034405388,0.025605226,2023,1667,1337,12942
0.9090909,0.95245206,0.1444867,0.09192252,648,310,526,4592
0.87301594,0.99170095,0.05046729,0.050381135,669,376,535,3892
0.87142855,0.7974864,0.042321645,0.03840106,768,455,827,4684
0.9032258,0.9888209,0.10331384,0.057277266,589,330,513,3808
0.79607844,0.9408558,0.10594627,0.20163444,6626,2486,3313,54052
0.83516484,0.9976639,0.05175038,0.07329862,530,414,657,3528
0.647343,0.85073817,0.18734178,0.16075626,864,682,790,4066
0.78723407,0.9836861,0.112021856,0.11212913,1259,972,1098,7038
0.8076923,0.9476246,0.09593023,0.104540415,309,195,344,1922
0.822314,0.84457445,0.07088256,0.057405815,1507,1242,1439,10770
0.81551725,0.93868506,0.066604994,0.07647483,3784,2244,3243,23856
0.47521868,0.90587777,0.07680126,0.0735866,1019,460,1263,9236
0.8561404,0.9136323,0.1483871,0.13324991,857,457,1085,7056
0.9034091,0.99004704,0.04269772,0.03971845,3069,2009,2061,21354
0.75000006,0.94176215,0.026291514,0.024571761,4712,2287,4336,35462
0.9230769,0.99763346,0.028584817,0.025443962,3221,1818,2134,24566
0.8876405,0.9690517,0.0296343,0.020634614,1830,1469,1586,12056
0.8370119,0.98853725,0.057790007,0.05130498,4785,3501,4724,44002
0.65384614,0.87665933,0.15817694,0.2091665,327,236,373,2098
0.7721402,0.9192481,0.20423281,0.14573964,3181,2127,1890,18004
0.66483516,0.57469356,0.04494382,0.017767232,1221,524,1335,7784
0.65573764,0.98719406,0.008498583,0.0056871874,2607,1765,2118,20648
0.6219512,0.88975656,0.08552632,0.028941225,1969,711,608,10790
0.5550459,0.8572284,0.16731016,0.11027545,1949,1037,1554,10536
0.9173789,0.93780816,0.28745645,0.33432677,1500,639,574,11026
0.6834171,0.7572199,0.008717311,0.003649658,10405,8162,8030,74146
0.6803922,0.90149254,0.024041919,0.010771939,15575,6929,9733,117030
0.765625,0.9403642,0.07279693,0.06653138,181,107,261,1664
0.509434,0.49577704,0.041282564,0.035702564,17791,10096,7485,194876
0.93434346,0.9897445,0.06811989,0.08778896,892,749,1468,7680
0.90178573,0.987622,0.19812305,0.19486766,1184,428,959,8726
0.7364865,0.88086164,0.08774584,0.07132543,400,320,661,4012
0.79896903,0.9505812,0.20950703,0.28147873,1640,980,568,10144
0.84837544,0.84382176,0.0349994,0.023258965,11719,9346,8343,113318
0.9464286,0.99149835,0.05496625,0.0560731,824,405,1037,9188
0.9037037,0.9360573,0.117897734,0.1252486,1459,568,1408,10818
0.8422713,0.8460935,0.077373974,0.06297848,1175,549,1706,15580
0.9414226,0.9806138,0.04735013,0.0324231,2888,1703,2302,34502
0.936073,0.9293472,0.056686047,0.038421378,2027,943,2064,15104
0.9107143,0.9798796,0.307815,0.28503847,828,299,627,6472
0.79187816,0.89549637,0.13501483,0.103855416,647,340,674,7020
0.8475337,0.8905195,0.04721362,0.04376348,2141,1427,2584,22368
0.8214286,0.9412473,0.057113186,0.02401103,3002,1374,2889,21060
0.76304346,0.9674389,0.2913534,0.27511787,688,248,532,5236
0.68636364,0.9414016,0.10183066,0.09115204,1009,806,874,6010
0.81296295,0.9198674,0.12688172,0.10793238,2104,906,1860,12852
0.6284585,0.83341587,0.09011164,0.096551426,1756,1008,1254,11338
0.92068964,0.912611,0.09262295,0.1084175,3018,1111,1220,37344
0.89411765,0.97526705,0.24855492,0.26827526,456,245,346,2268
0.96062994,0.99837124,0.04,0.04486374,2232,985,1575,16046
0.6076336,0.89076155,0.1908284,0.24636567,444,198,676,6286
0.7828283,0.97280276,0.065449014,0.059080496,1432,1006,1314,8848
0.6666667,0.86213917,0.001965602,0.0008461354,9217,4218,2035,64572
0.8723404,0.9929956,0.049723756,0.042694796,959,570,905,5808
0.81751823,0.9783903,0.0813449,0.0925605,691,528,922,4036
0.8705036,0.9495616,0.10965252,0.1226833,2723,1542,3885,24722
0.75124377,0.95617086,0.062122047,0.050612725,1926,1310,1819,15112
0.55200005,0.77411455,0.03695209,0.018677741,5995,4214,3924,46402
0.8476454,0.95522463,0.16722223,0.13660586,1288,1032,1800,7806
0.74757284,0.9491647,0.09799383,0.089233525,930,752,1296,5808
0.8625,0.84681374,0.06481481,0.058328524,696,356,540,9718
0.7829099,0.92191374,0.1940532,0.2705649,393,144,639,5242
0.9726027,0.9878956,0.066246055,0.104916655,966,808,951,8714
0.9120879,0.9217956,0.094936706,0.06938857,452,269,474,2942
0.923077,0.9904958,0.06553911,0.061373238,3497,2125,1419,24012
0.74160206,0.90650225,0.1841518,0.14987987,794,598,896,4788
0.8280543,0.9159125,0.061171927,0.048002902,1814,723,1553,18140
0.84911716,0.90905476,0.17138909,0.21686846,1379,1038,1447,9602
0.9158654,0.9581788,0.40669855,0.47604162,703,316,418,5308
0.64000005,0.75782585,0.010133179,0.0059270253,6900,4974,3454,42118
0.83739835,0.9313251,0.025979945,0.017985145,1265,965,2194,7310
0.7258064,0.9639442,0.060185187,0.034870017,160,75,432,1340
0.7794872,0.91186833,0.03367369,0.018246414,9189,5595,4603,63906
0.7878788,0.98788404,0.02358927,0.020249164,3730,1911,2162,27136
0.8142857,0.99730855,0.024054984,0.02303498,1644,881,1164,11952
0.84615386,0.9809942,0.058504876,0.06559758,727,541,923,5448
0.50344825,0.7665088,0.05203252,0.036923267,746,486,615,5468
0.8121547,0.95432216,0.072052404,0.05220993,1319,933,916,9244
0.71875,0.71212494,0.06401045,0.045958508,1001,597,1531,8756
0.88349515,0.9979088,0.047528517,0.09177594,607,351,1052,4928
0.7978723,0.819845,0.041710116,0.02792237,1281,419,959,7716
0.8910891,0.99290395,0.08064517,0.06871724,1837,953,1178,14190
0.7777778,0.9357631,0.024102563,0.023236977,3327,1666,1950,27040
0.7939439,0.888298,0.15498415,0.13448997,5099,4498,2839,35942
0.7318117,0.8132292,0.21226415,0.18227056,1343,836,1060,8724
0.8659794,0.9952176,0.020378457,0.014347288,2007,1379,2061,16448
0.7878788,0.9939805,0.0098452885,0.008869063,2663,1820,2133,21082
0.7394822,0.9470186,0.11611675,0.12167944,2137,939,1576,13004
0.82051283,0.98526436,0.020833334,0.008473005,2091,1233,1824,13894
0.46902654,0.8048684,0.1328829,0.09678924,493,381,444,2290
0.7877095,0.8711299,0.13776137,0.110458165,548,440,813,4420
0.78144336,0.7522364,0.17002417,0.1541835,1150,893,1241,7120
0.9179104,0.97724146,0.124794744,0.1041475,430,280,609,2830
0.8763441,0.96293086,0.057361376,0.03435763,1023,465,1569,8072
0.9038462,0.9987063,0.0076448102,0.0040934943,4395,2092,3401,82460
0.8217581,0.9204155,0.10955335,0.08783362,4830,4408,8060,37310
0.7685185,0.929397,0.14606741,0.14169553,430,286,356,2842
0.828125,0.9892354,0.11824325,0.13088387,376,209,296,2608
0.66577893,0.70579654,0.12444905,0.09901495,2233,1803,3857,13884
0.82984656,0.9685277,0.052318484,0.05019483,3893,2866,6556,31166
0.6039964,0.78743124,0.08345535,0.036458746,4984,1933,3415,32608
0.7550239,0.9550309,0.10149253,0.08212948,1481,1254,1675,7630
0.8596491,0.9857768,0.048387095,0.044336118,338,226,620,2674
0.5419922,0.6606996,0.17305976,0.15522908,2240,1987,1121,12364
0.8594377,0.9346608,0.05308831,0.03259777,1499,673,1959,14396
0.8434782,0.98729473,0.033077378,0.030252388,1280,916,1693,8960
0.8240469,0.9293249,0.20430966,0.2474786,1540,1223,1253,7862
0.60256416,0.93311876,0.03556308,0.07193269,1798,1399,2362,11882
0.73529416,0.8494915,0.04192872,0.030485542,1872,1221,954,11530
0.8655463,0.73358124,0.050775744,0.04681672,1891,1512,1418,12342
0.832,0.7327775,0.053778082,0.043698654,1931,1559,1469,12520
0.88,0.99625576,0.033644862,0.024788987,1958,1577,1070,12568
0.8648649,0.98459435,0.033707865,0.02479001,1942,1553,1068,12504
0.8684211,0.8653381,0.03738318,0.02829981,1910,1514,1070,12376
0.8684211,0.8637743,0.033613447,0.024431149,1910,1537,1071,12376
0.9052632,0.9507699,0.042056076,0.03550583,1926,1526,1070,12440
0.8854962,0.9496536,0.059676044,0.041924372,2260,1817,1173,14680
0.8448276,0.9304366,0.048759624,0.03917513,2228,1791,1169,14552
0.8090909,0.9215437,0.0464716,0.039190046,2196,1750,1162,14424
0.8495575,0.8594607,0.04639175,0.041835546,2164,1752,1164,14296
0.8806819,0.88827807,0.06934931,0.06075868,2196,1745,1168,14424
0.73600006,0.93601954,0.036247335,0.020305797,2260,1916,1407,14680
0.84403664,0.8988162,0.04109589,0.03221918,2228,1870,1387,14552
0.74825174,0.9059911,0.046165302,0.029948846,2164,1784,1343,14296
0.85046726,0.9043799,0.038575668,0.027832191,2164,1813,1348,14296
0.8275862,0.9203969,0.037749812,0.024513518,2196,1867,1351,14424
0.88596493,0.72913074,0.066217735,0.06886573,1657,1272,891,10560
0.85915494,0.7416625,0.030910611,0.02132105,2591,2129,1197,17258
0.8450704,0.9738124,0.034068137,0.026104722,1767,1394,998,11020
0.9090909,0.9773948,0.13163972,0.120102406,397,249,433,3268
0.8913044,0.9387568,0.057814248,0.049016383,2833,2139,2681,19484
0.8135593,0.98717225,0.159375,0.08254774,776,199,320,3984
0.8518518,0.8639105,0.115,0.09178525,484,389,600,3070
0.9230769,0.9780195,0.0453629,0.029462412,1276,652,992,9042
0.92553186,0.9931654,0.235,0.22651972,492,232,400,2680
0.8951049,0.97808534,0.1423077,0.11838846,681,395,520,4732
0.91194963,0.9654249,0.14728682,0.116944954,663,360,516,4660
0.9115646,0.96507204,0.14785992,0.112408414,657,307,514,4636
0.8372093,0.7367227,0.051032808,0.04521571,1364,1033,823,8102
0.8525641,0.92627394,0.07468606,0.04957696,1926,1618,1513,12440
0.71951216,0.8682734,0.021649871,0.016773524,2610,1742,2679,17656
0.90909094,0.9845215,0.056587093,0.053385988,2054,1657,1131,12976
0.88,0.9849938,0.039256196,0.017484125,1364,556,968,9172
0.84615386,0.99500966,0.0374269,0.02756783,1000,656,855,6652
0.73913044,0.9896357,0.018181818,0.0031512144,516,193,275,3510
0.8409091,0.9986417,0.04464286,0.017890593,621,260,448,4948
0.6818182,0.99640024,0.033936653,0.013536584,621,262,442,4948
0.6881029,0.83333325,0.20203488,0.16116826,2209,1856,688,13278
0.88971967,0.9859539,0.07690709,0.053037353,4299,2459,4811,33324
0.92753625,0.98139375,0.14505495,0.10772895,405,221,455,3310
0.87,0.98314327,0.12755102,0.09997628,327,178,392,2620
0.84196186,0.9402483,0.14699793,0.14795841,1925,925,966,14190
0.93253976,0.9608685,0.048760332,0.034150958,3551,2492,2420,24434
0.8305785,0.746369,0.07830343,0.047256522,1443,557,1226,25040
0.81456953,0.8872658,0.09668509,0.08507785,837,671,724,5666
0.83909416,0.93476546,0.13038674,0.124044344,3330,2676,2715,26154
0.9142857,0.89580077,0.1411043,0.119957894,700,321,489,4750
0.9130435,0.96939325,0.15292096,0.13631967,587,316,582,5026
0.72244895,0.9318191,0.15578358,0.18090966,3047,2226,1072,28822
0.74760383,0.872216,0.044669192,0.042108133,6017,3422,2373,35458
0.7407408,0.9813564,0.056776557,0.04270162,479,285,546,3434
0.86567163,0.9699398,0.04608295,0.08172008,266,152,651,3780
0.8571429,0.9701817,0.0461285,0.07465205,242,142,607,3268
0.85483867,0.93749523,0.21794872,0.24601907,66,21,156,440
0.8282486,0.89436746,0.14664926,0.13076037,1616,1017,2298,9808
0.742029,0.89235187,0.054163065,0.03361384,12590,11637,3471,102444
0.5495251,0.66508347,0.06659582,0.03475376,5115,4319,2823,32540
0.7592593,0.9951182,0.04752066,0.038525116,322,133,484,3366
0.7084399,0.91802025,0.06303237,0.044313885,5989,5406,2348,47500
0.63589746,0.86062527,0.09090909,0.07494055,1122,536,748,7008
0.5104334,0.6001129,0.11901198,0.08978127,1346,1125,1336,6564
0.7963801,0.969434,0.097931035,0.107085034,1094,757,725,9150
0.7151767,0.8987425,0.12569611,0.0791621,2020,1726,1257,10408
0.24926472,0.3568772,0.123005316,0.13233255,2864,2692,1504,16584
0.7020548,0.9125321,0.12747875,0.105607234,2469,2091,1412,14394
0.7583187,0.7391964,0.22781774,0.39255348,2091,1855,834,13006
0.77319586,0.75198346,0.1826087,0.18070373,1787,1268,805,12606
0.82857144,0.93090403,0.033646323,0.023416724,3874,3070,1278,32588
0.8558559,0.97735894,0.065940715,0.037884824,5282,4714,1653,37334
0.90000004,0.9848221,0.013844515,0.019928332,2970,1502,939,21328
0.80645156,0.84982723,0.14285715,0.13195997,373,266,224,1902
0.8270677,0.94409245,0.074985355,0.06911667,2671,2249,1707,19404
0.79393935,0.96341467,0.16272601,0.23097938,1459,946,719,10266
0.79617834,0.9534572,0.04785643,0.09634921,462,222,1003,8820
0.757764,0.9582797,0.043996334,0.095353104,527,242,1091,10788
0.9037901,0.94218767,0.13777268,0.18125759,344,182,871,5612
0.5857143,0.87438947,0.093023255,0.10169038,168,74,258,1394
0.9370629,0.99817705,0.059843887,0.061438065,1223,940,1153,8908
0.79761904,0.9966669,0.10332103,0.10181297,184,98,271,1458
0.7586207,0.99653566,0.105058365,0.107262194,172,89,257,1410
0.7735849,0.9947456,0.11885245,0.115136586,168,74,244,1394
